 t-Modal velocity.
 wavevector:          16 Branch:           1
 t_evo real  imag
   8.205000      7.185650139464173E-012 -2.603620028194661E-012
   8.220000      4.094457243422729E-012  5.300153764213051E-012
   8.235000     -1.250130460990862E-012  7.820347951382383E-012
   8.250000     -5.316564965453690E-012  6.552104841239586E-012
   8.264999      1.258860916530330E-014 -9.848356601370301E-012
   8.280000      5.125321252792727E-012 -1.272054849335672E-011
   8.295000      2.638313296171245E-013 -6.809968467703703E-012
   8.309999     -1.289081398769321E-012  9.624186059606935E-012
   8.325000     -3.789439735215318E-012  1.535416873984157E-011
   8.340000      3.699709750895198E-013  8.143472241378484E-012
   8.355000      8.555633847960396E-012 -6.269773332871459E-012
   8.370000      7.127551660641760E-013 -1.053358565443241E-011
   8.385000     -5.853719225439201E-012 -1.087092349274526E-011
   8.400000     -9.066372590377615E-012 -4.140799375723117E-013
   8.415000     -7.857078652137154E-013  1.218074336933818E-011
   8.429999      6.572756265347930E-012  1.252908705579265E-011
   8.445000      7.713591071097612E-012  3.304299175598603E-012
   8.460000      1.087011605567244E-012 -7.510419524642696E-012
   8.474999     -6.071762137153416E-012 -6.107290569693088E-012
   8.490000     -1.077183513718082E-011 -3.429032864343157E-012
   8.505000     -7.592156110534900E-012 -1.548094073531624E-012
   8.520000      6.270523847670999E-012  6.838647642060414E-012
   8.535000      1.394494510349284E-011  5.070850422007189E-012
   8.550000      5.864925423209484E-012  8.504657430378400E-013
   8.565000     -3.142212054691591E-012 -3.546379077657615E-012
   8.580000     -8.900806614996057E-012 -1.805976170868094E-012
   8.595000     -5.298153767356299E-012 -1.244672034831849E-012
   8.610000      8.113794524112901E-013 -5.581671571251091E-012
   8.625000      2.754807275763779E-012 -2.994641623531952E-012
   8.639999      5.488092469908311E-012  6.999520039635849E-012
   8.655000      3.018816972402976E-012  3.525213197067908E-012
   8.670000      1.219551810942679E-012 -5.050034050971065E-012
   8.684999     -1.167400006363417E-012 -4.954002672145193E-012
   8.700000     -5.345403196972486E-012 -4.801054480423669E-012
   8.715000     -5.579866681176292E-012 -3.316893671683583E-012
   8.730000     -4.451839407374702E-014  6.872408641297078E-012
   8.745000      2.357726189711831E-012  9.109448784567519E-012
   8.760000     -2.305584190057265E-013  3.874651395006871E-012
   8.775000      3.517565804878528E-012 -4.425348105086527E-012
   8.790000      3.093753688913246E-012 -1.104850915552726E-011
   8.804999     -1.196835436205773E-012 -6.567433593396000E-012
   8.820000     -3.480957684613169E-012  4.996455106261616E-012
   8.835000     -1.268632537089101E-012  1.401727136483585E-011
   8.849999     -1.181792959640031E-012  4.997925078887326E-012
   8.865000      2.492965561812114E-012 -4.805626352661770E-012
   8.880000      4.250254395963785E-013 -6.767529851633005E-012
   8.895000      3.830421256390343E-012 -8.229274041782913E-012
   8.910000      2.268235029327032E-012  4.672785576405824E-012
   8.925000     -2.034351226787821E-012  1.268475051092221E-011
   8.940000     -3.809895554276449E-012  8.096999918348885E-012
   8.955000     -4.161094750944527E-012 -5.262642958990292E-012
   8.970000      3.923020900355605E-012 -1.676722588677730E-011
   8.985000      4.659553250931527E-012 -6.687247986930064E-012
   9.000000      3.445436338101876E-013  7.009691862355510E-012
   9.014999     -4.403805477015225E-012  1.536772533515537E-011
   9.030000     -1.690967286374899E-012  3.672903583546589E-012
   9.045000     -1.039736915777882E-012 -4.205699652543393E-012
   9.059999      8.432185752449347E-012 -9.631306404144456E-012
   9.075000      8.289448474066391E-012 -7.941731861869076E-012
   9.090000     -1.068812275295443E-015  9.099724623208447E-013
   9.105000     -6.427589034549521E-012  4.062780150955871E-012
   9.120000     -1.358504248957680E-011  5.438195450126279E-012
   9.135000     -7.946687262997768E-012  9.653175074257898E-012
   9.150000      5.580517230097306E-012  1.047850988358168E-013
   9.165000      1.373230802194994E-011 -6.572823790409905E-012
   9.179999      1.093203579086549E-011 -1.175512323952088E-011
   9.195000     -2.711222695645872E-012 -7.171549140616010E-013
   9.210000     -7.559304811861342E-012  8.107671205713516E-012
   9.224999     -1.032884715684580E-011  1.105491968663611E-011
   9.240000     -3.834484403177786E-012  5.171385870885429E-012
   9.255000      3.970699132973142E-012 -4.554204175188873E-012
   9.270000      9.948771736086798E-012 -7.828823937478411E-012
   9.285000      5.693245872418995E-012 -7.624929635478606E-012
   9.300000     -4.367532767381991E-012 -7.831118978861219E-012
   9.315000     -5.387027500540202E-012  5.807183968129043E-012
   9.330000     -5.822290464842866E-012  1.644330797880069E-011
   9.345000      3.764924887891365E-012  8.665253146491923E-012
   9.360000      4.851869123513906E-012 -4.837191666083914E-012
   9.375000      2.638377017441574E-012 -1.060621322964919E-011
   9.389999     -3.371250192894672E-012 -7.921688908067636E-012
   9.405000     -5.354553561388086E-012 -3.387601576285274E-012
   9.420000     -6.263947233880861E-013  6.190897276099039E-012
   9.434999      3.728177280742097E-012  8.665739340554223E-012
   9.450000      2.738901721743498E-012  3.039344862976249E-012
   9.465000      5.089191079343008E-013 -3.769919634295806E-012
   9.480000      3.715765272359943E-012 -8.691177620840238E-012
   9.495000     -1.706337937374577E-012 -6.465811688270194E-012
   9.510000     -1.312449906855096E-012 -2.639769937088735E-012
   9.525000     -2.328954747812249E-012  7.155382591538898E-012
   9.540000     -1.972128196236954E-013  8.031101745034456E-012
   9.554999      1.515769174152772E-012 -1.837474467194637E-013
   9.570000      2.357096097211676E-012 -7.803799074700724E-013
   9.585000      1.422134486797415E-012 -6.367787884117161E-012
   9.599999     -1.959082375464435E-012 -3.516272100843805E-012
   9.615000     -2.540180783145032E-012 -1.854079296683001E-012
   9.630000     -5.626457320933755E-012  4.139010313931383E-012
   9.645000     -1.430452705511812E-012  4.841649563672516E-012
   9.660000      1.052674022622019E-011  1.547778375560653E-012
   9.675000      1.020098563572173E-011  8.931472546999289E-013
   9.690000     -1.827478099909132E-012  1.334807984411983E-012
   9.705000     -1.170457398906043E-011 -2.703831695406847E-012
   9.719999     -6.334064900844534E-012 -3.563430812203618E-012
   9.735000      2.427932796017928E-012  1.377904624771531E-012
   9.750000      6.732540814382256E-012 -1.069700975247255E-012
   9.764999      3.454060895961685E-012 -3.696167888302991E-012
   9.780000     -2.921263839633876E-012  6.248234875932953E-012
   9.795000     -4.024606210589750E-012  5.676229590289643E-012
   9.809999     -4.970618911828231E-012 -8.786664743299573E-013
   9.825000      4.365730392721405E-012 -7.005460394714635E-012
   9.840000      7.161631627119827E-012 -7.144354287331973E-012
   9.855000     -1.432878757624906E-013  1.390730510223865E-012
   9.870000     -5.456235052033591E-012  5.889995454523778E-012
   9.885000     -7.711483126398274E-012  3.554263195921819E-012
   9.900000     -2.692094120842747E-012 -1.999102964117648E-012
   9.915000      3.647366368617049E-012 -4.463374012559953E-012
   9.929999      7.301266912696881E-012 -1.289599361620627E-012
   9.945000      1.165194414081559E-012 -1.312427773227811E-012
   9.960000      3.755667768056762E-012  4.295813557679459E-012
   9.974999      4.067569518512995E-012  2.144044338313407E-012
   9.990000     -1.247671094270234E-012 -1.397655929984014E-012
   10.00500     -1.335339712258902E-012 -1.813108798935734E-012
   10.02000     -7.870428233150308E-012 -3.646517045061254E-013
   10.03500     -3.980132818791240E-012  6.627863423439811E-012
   10.05000      3.487754042244115E-012  5.355815096484489E-012
   10.06500      9.676494464302352E-012 -4.429938688119642E-012
   10.08000      5.751513820578750E-012 -5.162898911850741E-012
   10.09500     -3.944858503947280E-012 -2.807982714822473E-012
   10.11000     -7.058697326077186E-012  2.686459328203384E-012
   10.12500     -8.651239476867361E-012  4.430913545872127E-012
   10.14000     -1.748762041444706E-012  5.786376398331723E-012
   10.15500      7.023074799959192E-012 -3.973754910569795E-012
   10.17000      7.975598891521355E-012 -5.818386485130647E-012
   10.18500      2.369145464723872E-012 -3.603935588194568E-012
   10.20000     -6.973727698102101E-012 -6.450927539361240E-013
   10.21500     -1.051828129398727E-011  1.950896684069855E-012
   10.23000     -2.400369701503892E-012  5.651787120825062E-012
   10.24500      5.661423900098893E-012  4.028961144530160E-012
   10.26000      1.091251357329911E-011 -3.053187482406041E-013
   10.27500      5.668668275122959E-012 -4.533969339057209E-012
   10.29000     -4.856295745363546E-012 -2.856272897724102E-012
   10.30500     -1.190379877214166E-011  3.474451232912136E-013
   10.32000     -9.914954574206712E-012  3.822158298801876E-012
   10.33500      7.927200908442650E-012 -9.549745527977481E-013
   10.35000      1.418149300623490E-011 -5.458705019153833E-012
   10.36500      1.029971952061720E-011 -5.818675985665658E-012
   10.38000     -5.921022542224444E-012  2.903207879130940E-012
   10.39500     -1.322280567642796E-011  8.400813002393533E-012
   10.41000     -5.947608961041603E-012  5.142223418893517E-012
   10.42500      1.819522312283904E-012 -5.370455372195642E-013
   10.44000      8.226425108031048E-012 -1.003926417878844E-011
   10.45500      1.315013842258873E-011 -8.415728622380901E-012
   10.47000      9.012644731978449E-014  2.027149265808486E-012
   10.48500     -8.999818037449338E-012  1.015093937038757E-011
   10.50000     -7.949212535215240E-012  6.856038261830441E-012
   10.51500     -7.992655356557979E-013 -4.799671274733395E-012
   10.53000      1.020916964063125E-011 -8.921195946220003E-012
   10.54500      7.707196641756601E-012 -1.295986833903222E-012
   10.56000     -1.730923362715319E-012  4.025657009206542E-012
   10.57500     -9.752725575467977E-012  7.165079050332799E-012
   10.59000     -1.213690077130596E-011  1.255545113858157E-012
   10.60500     -4.151977126696571E-012 -2.488817472986318E-012
